respondent_id,dataset_title,interview_length,interview_year
31412,ESS3e03_7,101.0,
31413,ESS3e03_7,64.0,
31414,ESS3e03_7,47.0,
31415,ESS3e03_7,63.0,
31416,ESS3e03_7,41.0,
31417,ESS3e03_7,50.0,
31418,ESS3e03_7,52.0,
31419,ESS3e03_7,34.0,
31420,ESS3e03_7,74.0,
31421,ESS3e03_7,80.0,
31422,ESS3e03_7,47.0,
31423,ESS3e03_7,46.0,
31424,ESS3e03_7,75.0,
31425,ESS3e03_7,99.0,
31426,ESS3e03_7,47.0,
31427,ESS3e03_7,128.0,
31428,ESS3e03_7,76.0,
31429,ESS3e03_7,61.0,
31430,ESS3e03_7,64.0,
31431,ESS3e03_7,40.0,
31432,ESS3e03_7,59.0,
31433,ESS3e03_7,87.0,
31434,ESS3e03_7,68.0,
31435,ESS3e03_7,68.0,
31436,ESS3e03_7,103.0,
31437,ESS3e03_7,32.0,
31438,ESS3e03_7,31.0,
31439,ESS3e03_7,51.0,
31440,ESS3e03_7,,
31441,ESS3e03_7,73.0,
31442,ESS3e03_7,49.0,
31443,ESS3e03_7,56.0,
31444,ESS3e03_7,43.0,
31445,ESS3e03_7,75.0,
31446,ESS3e03_7,43.0,
31447,ESS3e03_7,55.0,
31448,ESS3e03_7,72.0,
31449,ESS3e03_7,53.0,
31450,ESS3e03_7,62.0,
31451,ESS3e03_7,44.0,
31452,ESS3e03_7,47.0,
31453,ESS3e03_7,28.0,
31454,ESS3e03_7,,
31455,ESS3e03_7,43.0,
31456,ESS3e03_7,49.0,
31457,ESS3e03_7,41.0,
31458,ESS3e03_7,43.0,
31459,ESS3e03_7,39.0,
31460,ESS3e03_7,113.0,
31461,ESS3e03_7,51.0,
31462,ESS3e03_7,39.0,
31463,ESS3e03_7,40.0,
31464,ESS3e03_7,52.0,
31465,ESS3e03_7,67.0,
31466,ESS3e03_7,52.0,
31467,ESS3e03_7,49.0,
31468,ESS3e03_7,88.0,
31469,ESS3e03_7,52.0,
31470,ESS3e03_7,44.0,
31471,ESS3e03_7,48.0,
31472,ESS3e03_7,42.0,
31473,ESS3e03_7,42.0,
31474,ESS3e03_7,37.0,
31475,ESS3e03_7,50.0,
31476,ESS3e03_7,38.0,
31477,ESS3e03_7,40.0,
31478,ESS3e03_7,39.0,
31479,ESS3e03_7,48.0,
31480,ESS3e03_7,51.0,
31481,ESS3e03_7,43.0,
31482,ESS3e03_7,38.0,
31483,ESS3e03_7,38.0,
31484,ESS3e03_7,36.0,
31485,ESS3e03_7,63.0,
31486,ESS3e03_7,51.0,
31487,ESS3e03_7,35.0,
31488,ESS3e03_7,64.0,
31489,ESS3e03_7,63.0,
31490,ESS3e03_7,72.0,
31491,ESS3e03_7,65.0,
31492,ESS3e03_7,43.0,
31493,ESS3e03_7,57.0,
31494,ESS3e03_7,69.0,
31495,ESS3e03_7,52.0,
31496,ESS3e03_7,54.0,
31497,ESS3e03_7,79.0,
31498,ESS3e03_7,44.0,
31499,ESS3e03_7,34.0,
31500,ESS3e03_7,46.0,
31501,ESS3e03_7,40.0,
31502,ESS3e03_7,62.0,
31503,ESS3e03_7,37.0,
31504,ESS3e03_7,44.0,
31505,ESS3e03_7,54.0,
31506,ESS3e03_7,50.0,
31507,ESS3e03_7,43.0,
31508,ESS3e03_7,41.0,
31509,ESS3e03_7,49.0,
31510,ESS3e03_7,152.0,
31511,ESS3e03_7,70.0,
31512,ESS3e03_7,59.0,
31513,ESS3e03_7,64.0,
31514,ESS3e03_7,76.0,
31515,ESS3e03_7,114.0,
31516,ESS3e03_7,41.0,
31517,ESS3e03_7,41.0,
31518,ESS3e03_7,41.0,
31519,ESS3e03_7,41.0,
31520,ESS3e03_7,41.0,
31521,ESS3e03_7,41.0,
31522,ESS3e03_7,61.0,
31523,ESS3e03_7,214.0,
31524,ESS3e03_7,31.0,
31525,ESS3e03_7,67.0,
31526,ESS3e03_7,47.0,
31527,ESS3e03_7,48.0,
31528,ESS3e03_7,84.0,
31529,ESS3e03_7,41.0,
31530,ESS3e03_7,39.0,
31531,ESS3e03_7,41.0,
31532,ESS3e03_7,74.0,
31533,ESS3e03_7,45.0,
31534,ESS3e03_7,41.0,
31535,ESS3e03_7,80.0,
31536,ESS3e03_7,94.0,
31537,ESS3e03_7,55.0,
31538,ESS3e03_7,82.0,
31539,ESS3e03_7,63.0,
31540,ESS3e03_7,169.0,
31541,ESS3e03_7,50.0,
31542,ESS3e03_7,52.0,
31543,ESS3e03_7,50.0,
31544,ESS3e03_7,41.0,
31545,ESS3e03_7,41.0,
31546,ESS3e03_7,41.0,
31547,ESS3e03_7,41.0,
31548,ESS3e03_7,41.0,
31549,ESS3e03_7,38.0,
31550,ESS3e03_7,53.0,
31551,ESS3e03_7,83.0,
31552,ESS3e03_7,41.0,
31553,ESS3e03_7,63.0,
31554,ESS3e03_7,41.0,
31555,ESS3e03_7,43.0,
31556,ESS3e03_7,43.0,
31557,ESS3e03_7,69.0,
31558,ESS3e03_7,86.0,
31559,ESS3e03_7,70.0,
31560,ESS3e03_7,68.0,
31561,ESS3e03_7,63.0,
31562,ESS3e03_7,56.0,
31563,ESS3e03_7,71.0,
31564,ESS3e03_7,48.0,
31565,ESS3e03_7,38.0,
31566,ESS3e03_7,57.0,
31567,ESS3e03_7,52.0,
31568,ESS3e03_7,43.0,
31569,ESS3e03_7,73.0,
31570,ESS3e03_7,48.0,
31571,ESS3e03_7,41.0,
31572,ESS3e03_7,60.0,
31573,ESS3e03_7,89.0,
31574,ESS3e03_7,61.0,
31575,ESS3e03_7,61.0,
31576,ESS3e03_7,76.0,
31577,ESS3e03_7,63.0,
31578,ESS3e03_7,39.0,
31579,ESS3e03_7,48.0,
31580,ESS3e03_7,42.0,
31581,ESS3e03_7,51.0,
31582,ESS3e03_7,50.0,
31583,ESS3e03_7,51.0,
31584,ESS3e03_7,50.0,
31585,ESS3e03_7,38.0,
31586,ESS3e03_7,65.0,
31587,ESS3e03_7,38.0,
31588,ESS3e03_7,64.0,
31589,ESS3e03_7,83.0,
31590,ESS3e03_7,76.0,
31591,ESS3e03_7,54.0,
31592,ESS3e03_7,60.0,
31593,ESS3e03_7,45.0,
31594,ESS3e03_7,46.0,
31595,ESS3e03_7,41.0,
31596,ESS3e03_7,46.0,
31597,ESS3e03_7,60.0,
31598,ESS3e03_7,50.0,
31599,ESS3e03_7,95.0,
31600,ESS3e03_7,38.0,
31601,ESS3e03_7,37.0,
31602,ESS3e03_7,38.0,
31603,ESS3e03_7,42.0,
31604,ESS3e03_7,40.0,
31605,ESS3e03_7,108.0,
31606,ESS3e03_7,81.0,
31607,ESS3e03_7,78.0,
31608,ESS3e03_7,44.0,
31609,ESS3e03_7,75.0,
31610,ESS3e03_7,32.0,
31611,ESS3e03_7,39.0,
31612,ESS3e03_7,59.0,
31613,ESS3e03_7,58.0,
31614,ESS3e03_7,72.0,
31615,ESS3e03_7,80.0,
31616,ESS3e03_7,56.0,
31617,ESS3e03_7,58.0,
31618,ESS3e03_7,59.0,
31619,ESS3e03_7,74.0,
31620,ESS3e03_7,56.0,
31621,ESS3e03_7,63.0,
31622,ESS3e03_7,29.0,
31623,ESS3e03_7,47.0,
31624,ESS3e03_7,46.0,
31625,ESS3e03_7,51.0,
31626,ESS3e03_7,55.0,
31627,ESS3e03_7,57.0,
31628,ESS3e03_7,65.0,
31629,ESS3e03_7,81.0,
31630,ESS3e03_7,55.0,
31631,ESS3e03_7,51.0,
31632,ESS3e03_7,33.0,
31633,ESS3e03_7,49.0,
31634,ESS3e03_7,46.0,
31635,ESS3e03_7,48.0,
31636,ESS3e03_7,48.0,
31637,ESS3e03_7,60.0,
31638,ESS3e03_7,60.0,
31639,ESS3e03_7,53.0,
31640,ESS3e03_7,34.0,
31641,ESS3e03_7,41.0,
31642,ESS3e03_7,41.0,
31643,ESS3e03_7,47.0,
31644,ESS3e03_7,35.0,
31645,ESS3e03_7,37.0,
31646,ESS3e03_7,48.0,
31647,ESS3e03_7,40.0,
31648,ESS3e03_7,40.0,
31649,ESS3e03_7,47.0,
31650,ESS3e03_7,51.0,
31651,ESS3e03_7,73.0,
31652,ESS3e03_7,67.0,
31653,ESS3e03_7,72.0,
31654,ESS3e03_7,64.0,
31655,ESS3e03_7,71.0,
31656,ESS3e03_7,57.0,
31657,ESS3e03_7,64.0,
31658,ESS3e03_7,76.0,
31659,ESS3e03_7,55.0,
31660,ESS3e03_7,67.0,
31661,ESS3e03_7,50.0,
31662,ESS3e03_7,41.0,
31663,ESS3e03_7,58.0,
31664,ESS3e03_7,93.0,
31665,ESS3e03_7,57.0,
31666,ESS3e03_7,54.0,
31667,ESS3e03_7,55.0,
31668,ESS3e03_7,46.0,
31669,ESS3e03_7,88.0,
31670,ESS3e03_7,56.0,
31671,ESS3e03_7,62.0,
31672,ESS3e03_7,53.0,
31673,ESS3e03_7,56.0,
31674,ESS3e03_7,63.0,
31675,ESS3e03_7,45.0,
31676,ESS3e03_7,65.0,
31677,ESS3e03_7,62.0,
31678,ESS3e03_7,65.0,
31679,ESS3e03_7,69.0,
31680,ESS3e03_7,74.0,
31681,ESS3e03_7,73.0,
31682,ESS3e03_7,62.0,
31683,ESS3e03_7,73.0,
31684,ESS3e03_7,65.0,
31685,ESS3e03_7,63.0,
31686,ESS3e03_7,37.0,
31687,ESS3e03_7,69.0,
31688,ESS3e03_7,54.0,
31689,ESS3e03_7,71.0,
31690,ESS3e03_7,41.0,
31691,ESS3e03_7,210.0,
31692,ESS3e03_7,40.0,
31693,ESS3e03_7,81.0,
31694,ESS3e03_7,43.0,
31695,ESS3e03_7,51.0,
31696,ESS3e03_7,68.0,
31697,ESS3e03_7,53.0,
31698,ESS3e03_7,53.0,
31699,ESS3e03_7,78.0,
31700,ESS3e03_7,34.0,
31701,ESS3e03_7,86.0,
31702,ESS3e03_7,71.0,
31703,ESS3e03_7,61.0,
31704,ESS3e03_7,39.0,
31705,ESS3e03_7,71.0,
31706,ESS3e03_7,79.0,
31707,ESS3e03_7,57.0,
31708,ESS3e03_7,60.0,
31709,ESS3e03_7,47.0,
31710,ESS3e03_7,42.0,
31711,ESS3e03_7,39.0,
31712,ESS3e03_7,50.0,
31713,ESS3e03_7,36.0,
31714,ESS3e03_7,62.0,
31715,ESS3e03_7,76.0,
31716,ESS3e03_7,55.0,
31717,ESS3e03_7,69.0,
31718,ESS3e03_7,48.0,
31719,ESS3e03_7,48.0,
31720,ESS3e03_7,52.0,
31721,ESS3e03_7,60.0,
31722,ESS3e03_7,160.0,
31723,ESS3e03_7,57.0,
31724,ESS3e03_7,,
31725,ESS3e03_7,79.0,
31726,ESS3e03_7,114.0,
31727,ESS3e03_7,58.0,
31728,ESS3e03_7,45.0,
31729,ESS3e03_7,111.0,
31730,ESS3e03_7,94.0,
31731,ESS3e03_7,47.0,
31732,ESS3e03_7,71.0,
31733,ESS3e03_7,96.0,
31734,ESS3e03_7,52.0,
31735,ESS3e03_7,58.0,
31736,ESS3e03_7,49.0,
31737,ESS3e03_7,48.0,
31738,ESS3e03_7,63.0,
31739,ESS3e03_7,110.0,
31740,ESS3e03_7,54.0,
31741,ESS3e03_7,64.0,
31742,ESS3e03_7,60.0,
31743,ESS3e03_7,124.0,
31744,ESS3e03_7,63.0,
31745,ESS3e03_7,55.0,
31746,ESS3e03_7,110.0,
31747,ESS3e03_7,82.0,
31748,ESS3e03_7,51.0,
31749,ESS3e03_7,47.0,
31750,ESS3e03_7,47.0,
31751,ESS3e03_7,45.0,
31752,ESS3e03_7,107.0,
31753,ESS3e03_7,85.0,
31754,ESS3e03_7,39.0,
31755,ESS3e03_7,50.0,
31756,ESS3e03_7,47.0,
31757,ESS3e03_7,52.0,
31758,ESS3e03_7,40.0,
31759,ESS3e03_7,53.0,
31760,ESS3e03_7,52.0,
31761,ESS3e03_7,37.0,
31762,ESS3e03_7,72.0,
31763,ESS3e03_7,51.0,
31764,ESS3e03_7,54.0,
31765,ESS3e03_7,70.0,
31766,ESS3e03_7,53.0,
31767,ESS3e03_7,63.0,
31768,ESS3e03_7,75.0,
31769,ESS3e03_7,69.0,
31770,ESS3e03_7,62.0,
31771,ESS3e03_7,51.0,
31772,ESS3e03_7,45.0,
31773,ESS3e03_7,68.0,
31774,ESS3e03_7,64.0,
31775,ESS3e03_7,88.0,
31776,ESS3e03_7,71.0,
31777,ESS3e03_7,38.0,
31778,ESS3e03_7,38.0,
31779,ESS3e03_7,46.0,
31780,ESS3e03_7,69.0,
31781,ESS3e03_7,51.0,
31782,ESS3e03_7,74.0,
31783,ESS3e03_7,,
31784,ESS3e03_7,41.0,
31785,ESS3e03_7,37.0,
31786,ESS3e03_7,55.0,
31787,ESS3e03_7,48.0,
31788,ESS3e03_7,56.0,
31789,ESS3e03_7,59.0,
31790,ESS3e03_7,51.0,
31791,ESS3e03_7,74.0,
31792,ESS3e03_7,52.0,
31793,ESS3e03_7,58.0,
31794,ESS3e03_7,44.0,
31795,ESS3e03_7,42.0,
31796,ESS3e03_7,50.0,
31797,ESS3e03_7,55.0,
31798,ESS3e03_7,57.0,
31799,ESS3e03_7,52.0,
31800,ESS3e03_7,63.0,
31801,ESS3e03_7,44.0,
31802,ESS3e03_7,55.0,
31803,ESS3e03_7,48.0,
31804,ESS3e03_7,296.0,
31805,ESS3e03_7,80.0,
31806,ESS3e03_7,57.0,
31807,ESS3e03_7,48.0,
31808,ESS3e03_7,45.0,
31809,ESS3e03_7,52.0,
31810,ESS3e03_7,117.0,
31811,ESS3e03_7,44.0,
31812,ESS3e03_7,48.0,
31813,ESS3e03_7,54.0,
31814,ESS3e03_7,64.0,
31815,ESS3e03_7,56.0,
31816,ESS3e03_7,47.0,
31817,ESS3e03_7,97.0,
31818,ESS3e03_7,182.0,
31819,ESS3e03_7,90.0,
31820,ESS3e03_7,76.0,
31821,ESS3e03_7,76.0,
31822,ESS3e03_7,93.0,
31823,ESS3e03_7,113.0,
31824,ESS3e03_7,95.0,
31825,ESS3e03_7,41.0,
31826,ESS3e03_7,51.0,
31827,ESS3e03_7,30.0,
31828,ESS3e03_7,50.0,
31829,ESS3e03_7,48.0,
31830,ESS3e03_7,97.0,
31831,ESS3e03_7,49.0,
31832,ESS3e03_7,55.0,
31833,ESS3e03_7,121.0,
31834,ESS3e03_7,43.0,
31835,ESS3e03_7,51.0,
31836,ESS3e03_7,111.0,
31837,ESS3e03_7,69.0,
31838,ESS3e03_7,50.0,
31839,ESS3e03_7,58.0,
31840,ESS3e03_7,50.0,
31841,ESS3e03_7,52.0,
31842,ESS3e03_7,58.0,
31843,ESS3e03_7,36.0,
31844,ESS3e03_7,67.0,
31845,ESS3e03_7,43.0,
31846,ESS3e03_7,68.0,
31847,ESS3e03_7,69.0,
31848,ESS3e03_7,50.0,
31849,ESS3e03_7,94.0,
31850,ESS3e03_7,97.0,
31851,ESS3e03_7,65.0,
31852,ESS3e03_7,51.0,
31853,ESS3e03_7,77.0,
31854,ESS3e03_7,95.0,
31855,ESS3e03_7,59.0,
31856,ESS3e03_7,105.0,
31857,ESS3e03_7,48.0,
31858,ESS3e03_7,78.0,
31859,ESS3e03_7,63.0,
31860,ESS3e03_7,54.0,
31861,ESS3e03_7,64.0,
31862,ESS3e03_7,43.0,
31863,ESS3e03_7,50.0,
31864,ESS3e03_7,58.0,
31865,ESS3e03_7,45.0,
31866,ESS3e03_7,48.0,
31867,ESS3e03_7,55.0,
31868,ESS3e03_7,69.0,
31869,ESS3e03_7,70.0,
31870,ESS3e03_7,66.0,
31871,ESS3e03_7,73.0,
31872,ESS3e03_7,85.0,
31873,ESS3e03_7,55.0,
31874,ESS3e03_7,48.0,
31875,ESS3e03_7,59.0,
31876,ESS3e03_7,47.0,
31877,ESS3e03_7,39.0,
31878,ESS3e03_7,47.0,
31879,ESS3e03_7,47.0,
31880,ESS3e03_7,52.0,
31881,ESS3e03_7,57.0,
31882,ESS3e03_7,45.0,
31883,ESS3e03_7,49.0,
31884,ESS3e03_7,48.0,
31885,ESS3e03_7,50.0,
31886,ESS3e03_7,76.0,
31887,ESS3e03_7,51.0,
31888,ESS3e03_7,55.0,
31889,ESS3e03_7,39.0,
31890,ESS3e03_7,54.0,
31891,ESS3e03_7,51.0,
31892,ESS3e03_7,35.0,
31893,ESS3e03_7,116.0,
31894,ESS3e03_7,40.0,
31895,ESS3e03_7,39.0,
31896,ESS3e03_7,52.0,
31897,ESS3e03_7,64.0,
31898,ESS3e03_7,57.0,
31899,ESS3e03_7,78.0,
31900,ESS3e03_7,,
31901,ESS3e03_7,,
31902,ESS3e03_7,,
31903,ESS3e03_7,,
31904,ESS3e03_7,,
31905,ESS3e03_7,47.0,
31906,ESS3e03_7,56.0,
31907,ESS3e03_7,41.0,
31908,ESS3e03_7,58.0,
31909,ESS3e03_7,40.0,
31910,ESS3e03_7,45.0,
31911,ESS3e03_7,39.0,
31912,ESS3e03_7,44.0,
31913,ESS3e03_7,63.0,
31914,ESS3e03_7,88.0,
31915,ESS3e03_7,39.0,
31916,ESS3e03_7,57.0,
31917,ESS3e03_7,52.0,
31918,ESS3e03_7,48.0,
31919,ESS3e03_7,133.0,
31920,ESS3e03_7,54.0,
31921,ESS3e03_7,56.0,
31922,ESS3e03_7,56.0,
31923,ESS3e03_7,75.0,
31924,ESS3e03_7,53.0,
31925,ESS3e03_7,68.0,
31926,ESS3e03_7,108.0,
31927,ESS3e03_7,64.0,
31928,ESS3e03_7,46.0,
31929,ESS3e03_7,45.0,
31930,ESS3e03_7,49.0,
31931,ESS3e03_7,75.0,
31932,ESS3e03_7,50.0,
31933,ESS3e03_7,53.0,
31934,ESS3e03_7,52.0,
31935,ESS3e03_7,55.0,
31936,ESS3e03_7,90.0,
31937,ESS3e03_7,122.0,
31938,ESS3e03_7,90.0,
31939,ESS3e03_7,47.0,
31940,ESS3e03_7,54.0,
31941,ESS3e03_7,81.0,
31942,ESS3e03_7,75.0,
31943,ESS3e03_7,59.0,
31944,ESS3e03_7,62.0,
31945,ESS3e03_7,65.0,
31946,ESS3e03_7,68.0,
31947,ESS3e03_7,68.0,
31948,ESS3e03_7,53.0,
31949,ESS3e03_7,59.0,
31950,ESS3e03_7,59.0,
31951,ESS3e03_7,59.0,
31952,ESS3e03_7,42.0,
31953,ESS3e03_7,33.0,
31954,ESS3e03_7,44.0,
31955,ESS3e03_7,409.0,
31956,ESS3e03_7,41.0,
31957,ESS3e03_7,51.0,
31958,ESS3e03_7,70.0,
31959,ESS3e03_7,71.0,
31960,ESS3e03_7,59.0,
31961,ESS3e03_7,35.0,
31962,ESS3e03_7,38.0,
31963,ESS3e03_7,41.0,
31964,ESS3e03_7,48.0,
31965,ESS3e03_7,56.0,
31966,ESS3e03_7,50.0,
31967,ESS3e03_7,52.0,
31968,ESS3e03_7,103.0,
31969,ESS3e03_7,30.0,
31970,ESS3e03_7,62.0,
31971,ESS3e03_7,46.0,
31972,ESS3e03_7,90.0,
31973,ESS3e03_7,68.0,
31974,ESS3e03_7,94.0,
31975,ESS3e03_7,56.0,
31976,ESS3e03_7,42.0,
31977,ESS3e03_7,51.0,
31978,ESS3e03_7,74.0,
31979,ESS3e03_7,73.0,
31980,ESS3e03_7,89.0,
31981,ESS3e03_7,48.0,
31982,ESS3e03_7,61.0,
31983,ESS3e03_7,62.0,
31984,ESS3e03_7,105.0,
31985,ESS3e03_7,87.0,
31986,ESS3e03_7,43.0,
31987,ESS3e03_7,58.0,
31988,ESS3e03_7,58.0,
31989,ESS3e03_7,53.0,
31990,ESS3e03_7,51.0,
31991,ESS3e03_7,55.0,
31992,ESS3e03_7,44.0,
31993,ESS3e03_7,38.0,
31994,ESS3e03_7,32.0,
31995,ESS3e03_7,66.0,
31996,ESS3e03_7,57.0,
31997,ESS3e03_7,87.0,
31998,ESS3e03_7,62.0,
31999,ESS3e03_7,70.0,
32000,ESS3e03_7,62.0,
32001,ESS3e03_7,40.0,
32002,ESS3e03_7,37.0,
32003,ESS3e03_7,57.0,
32004,ESS3e03_7,51.0,
32005,ESS3e03_7,61.0,
32006,ESS3e03_7,35.0,
32007,ESS3e03_7,40.0,
32008,ESS3e03_7,,
32009,ESS3e03_7,,
32010,ESS3e03_7,,
32011,ESS3e03_7,,
32012,ESS3e03_7,99.0,
32013,ESS3e03_7,97.0,
32014,ESS3e03_7,103.0,
32015,ESS3e03_7,121.0,
32016,ESS3e03_7,110.0,
32017,ESS3e03_7,84.0,
32018,ESS3e03_7,71.0,
32019,ESS3e03_7,69.0,
32020,ESS3e03_7,40.0,
32021,ESS3e03_7,36.0,
32022,ESS3e03_7,43.0,
32023,ESS3e03_7,73.0,
32024,ESS3e03_7,67.0,
32025,ESS3e03_7,44.0,
32026,ESS3e03_7,43.0,
32027,ESS3e03_7,102.0,
32028,ESS3e03_7,45.0,
32029,ESS3e03_7,65.0,
32030,ESS3e03_7,51.0,
32031,ESS3e03_7,47.0,
32032,ESS3e03_7,77.0,
32033,ESS3e03_7,45.0,
32034,ESS3e03_7,78.0,
32035,ESS3e03_7,54.0,
32036,ESS3e03_7,38.0,
32037,ESS3e03_7,61.0,
32038,ESS3e03_7,63.0,
32039,ESS3e03_7,49.0,
32040,ESS3e03_7,51.0,
32041,ESS3e03_7,65.0,
32042,ESS3e03_7,74.0,
32043,ESS3e03_7,59.0,
32044,ESS3e03_7,56.0,
32045,ESS3e03_7,85.0,
32046,ESS3e03_7,45.0,
32047,ESS3e03_7,74.0,
32048,ESS3e03_7,,
32049,ESS3e03_7,64.0,
32050,ESS3e03_7,50.0,
32051,ESS3e03_7,67.0,
32052,ESS3e03_7,61.0,
32053,ESS3e03_7,60.0,
32054,ESS3e03_7,92.0,
32055,ESS3e03_7,55.0,
32056,ESS3e03_7,59.0,
32057,ESS3e03_7,60.0,
32058,ESS3e03_7,92.0,
32059,ESS3e03_7,51.0,
32060,ESS3e03_7,51.0,
32061,ESS3e03_7,50.0,
32062,ESS3e03_7,43.0,
32063,ESS3e03_7,45.0,
32064,ESS3e03_7,34.0,
32065,ESS3e03_7,41.0,
32066,ESS3e03_7,65.0,
32067,ESS3e03_7,99.0,
32068,ESS3e03_7,58.0,
32069,ESS3e03_7,76.0,
32070,ESS3e03_7,56.0,
32071,ESS3e03_7,66.0,
32072,ESS3e03_7,46.0,
32073,ESS3e03_7,49.0,
32074,ESS3e03_7,44.0,
32075,ESS3e03_7,58.0,
32076,ESS3e03_7,36.0,
32077,ESS3e03_7,43.0,
32078,ESS3e03_7,66.0,
32079,ESS3e03_7,60.0,
32080,ESS3e03_7,56.0,
32081,ESS3e03_7,64.0,
32082,ESS3e03_7,49.0,
32083,ESS3e03_7,66.0,
32084,ESS3e03_7,88.0,
32085,ESS3e03_7,60.0,
32086,ESS3e03_7,58.0,
32087,ESS3e03_7,,
32088,ESS3e03_7,75.0,
32089,ESS3e03_7,126.0,
32090,ESS3e03_7,58.0,
32091,ESS3e03_7,53.0,
32092,ESS3e03_7,60.0,
32093,ESS3e03_7,90.0,
32094,ESS3e03_7,70.0,
32095,ESS3e03_7,100.0,
32096,ESS3e03_7,64.0,
32097,ESS3e03_7,54.0,
32098,ESS3e03_7,67.0,
32099,ESS3e03_7,64.0,
32100,ESS3e03_7,59.0,
32101,ESS3e03_7,70.0,
32102,ESS3e03_7,97.0,
32103,ESS3e03_7,52.0,
32104,ESS3e03_7,74.0,
32105,ESS3e03_7,71.0,
32106,ESS3e03_7,144.0,
32107,ESS3e03_7,60.0,
32108,ESS3e03_7,68.0,
32109,ESS3e03_7,97.0,
32110,ESS3e03_7,50.0,
32111,ESS3e03_7,55.0,
32112,ESS3e03_7,50.0,
32113,ESS3e03_7,48.0,
32114,ESS3e03_7,44.0,
32115,ESS3e03_7,62.0,
32116,ESS3e03_7,44.0,
32117,ESS3e03_7,42.0,
32118,ESS3e03_7,305.0,
32119,ESS3e03_7,36.0,
32120,ESS3e03_7,62.0,
32121,ESS3e03_7,41.0,
32122,ESS3e03_7,13.0,
32123,ESS3e03_7,59.0,
32124,ESS3e03_7,61.0,
32125,ESS3e03_7,41.0,
32126,ESS3e03_7,47.0,
32127,ESS3e03_7,53.0,
32128,ESS3e03_7,55.0,
32129,ESS3e03_7,60.0,
32130,ESS3e03_7,64.0,
32131,ESS3e03_7,69.0,
32132,ESS3e03_7,45.0,
32133,ESS3e03_7,70.0,
32134,ESS3e03_7,47.0,
32135,ESS3e03_7,74.0,
32136,ESS3e03_7,54.0,
32137,ESS3e03_7,78.0,
32138,ESS3e03_7,108.0,
32139,ESS3e03_7,44.0,
32140,ESS3e03_7,52.0,
32141,ESS3e03_7,66.0,
32142,ESS3e03_7,64.0,
32143,ESS3e03_7,88.0,
32144,ESS3e03_7,38.0,
32145,ESS3e03_7,51.0,
32146,ESS3e03_7,105.0,
32147,ESS3e03_7,77.0,
32148,ESS3e03_7,51.0,
32149,ESS3e03_7,72.0,
32150,ESS3e03_7,41.0,
32151,ESS3e03_7,44.0,
32152,ESS3e03_7,45.0,
32153,ESS3e03_7,65.0,
32154,ESS3e03_7,60.0,
32155,ESS3e03_7,80.0,
32156,ESS3e03_7,51.0,
32157,ESS3e03_7,56.0,
32158,ESS3e03_7,76.0,
32159,ESS3e03_7,63.0,
32160,ESS3e03_7,60.0,
32161,ESS3e03_7,77.0,
32162,ESS3e03_7,39.0,
32163,ESS3e03_7,46.0,
32164,ESS3e03_7,55.0,
32165,ESS3e03_7,39.0,
32166,ESS3e03_7,54.0,
32167,ESS3e03_7,48.0,
32168,ESS3e03_7,46.0,
32169,ESS3e03_7,39.0,
32170,ESS3e03_7,46.0,
32171,ESS3e03_7,28.0,
32172,ESS3e03_7,26.0,
32173,ESS3e03_7,50.0,
32174,ESS3e03_7,57.0,
32175,ESS3e03_7,51.0,
32176,ESS3e03_7,69.0,
32177,ESS3e03_7,44.0,
32178,ESS3e03_7,53.0,
32179,ESS3e03_7,75.0,
32180,ESS3e03_7,64.0,
32181,ESS3e03_7,77.0,
32182,ESS3e03_7,76.0,
32183,ESS3e03_7,62.0,
32184,ESS3e03_7,70.0,
32185,ESS3e03_7,70.0,
32186,ESS3e03_7,57.0,
32187,ESS3e03_7,50.0,
32188,ESS3e03_7,124.0,
32189,ESS3e03_7,114.0,
32190,ESS3e03_7,27.0,
32191,ESS3e03_7,80.0,
32192,ESS3e03_7,76.0,
32193,ESS3e03_7,58.0,
32194,ESS3e03_7,73.0,
32195,ESS3e03_7,58.0,
32196,ESS3e03_7,53.0,
32197,ESS3e03_7,58.0,
32198,ESS3e03_7,64.0,
32199,ESS3e03_7,49.0,
32200,ESS3e03_7,70.0,
32201,ESS3e03_7,44.0,
32202,ESS3e03_7,53.0,
32203,ESS3e03_7,52.0,
32204,ESS3e03_7,46.0,
32205,ESS3e03_7,46.0,
32206,ESS3e03_7,57.0,
32207,ESS3e03_7,44.0,
32208,ESS3e03_7,81.0,
32209,ESS3e03_7,77.0,
32210,ESS3e03_7,58.0,
32211,ESS3e03_7,62.0,
32212,ESS3e03_7,65.0,
32213,ESS3e03_7,35.0,
32214,ESS3e03_7,52.0,
32215,ESS3e03_7,64.0,
32216,ESS3e03_7,43.0,
32217,ESS3e03_7,45.0,
32218,ESS3e03_7,113.0,
32219,ESS3e03_7,33.0,
32220,ESS3e03_7,42.0,
32221,ESS3e03_7,44.0,
32222,ESS3e03_7,105.0,
32223,ESS3e03_7,79.0,
32224,ESS3e03_7,52.0,
32225,ESS3e03_7,57.0,
32226,ESS3e03_7,271.0,
32227,ESS3e03_7,60.0,
32228,ESS3e03_7,59.0,
32229,ESS3e03_7,40.0,
32230,ESS3e03_7,99.0,
32231,ESS3e03_7,70.0,
32232,ESS3e03_7,79.0,
32233,ESS3e03_7,57.0,
32234,ESS3e03_7,53.0,
32235,ESS3e03_7,39.0,
